transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_99e83a53,CUST_85966,5849694698691585,2024-09-30 00:00:58.720813+00:00,Entertainment,gaming,Steam,136.66,USD,USA,San Diego,medium,Basic Credit,False,iOS App,mobile,d15121bae17437443c3cc8b703e3f413,130.117.183.58,1,True,0,False,"{'num_transactions': 1792, 'total_amount': 47202709.503116906, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2260110.863688623}",False
TX_63f28b26,CUST_12884,5744873328865381,2024-09-30 00:00:59.132062+00:00,Entertainment,streaming,Spotify,927.93,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,4df069221f69c3387dd93536a9a95e0d,153.26.77.189,0,True,0,False,"{'num_transactions': 1019, 'total_amount': 37314020.74891859, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4927230.381572588}",False
TX_65629ecc,CUST_83212,4202232655101134,2024-09-30 00:00:59.699776+00:00,Retail,online,Amazon,960.24,EUR,Germany,Unknown City,medium,Platinum Credit,False,Android App,mobile,1b85ffda9520493f87564f89e1d250d5,121.144.99.2,0,False,0,False,"{'num_transactions': 956, 'total_amount': 30687360.07431566, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2959485.770496771}",False
TX_93933dbd,CUST_86299,5134164787909185,2024-09-30 00:00:59.793285+00:00,Gas,local,Truck Stop,18383.15,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,fc47d82cee18932bdd167e911c9ea284,168.37.229.103,0,False,0,False,"{'num_transactions': 984, 'total_amount': 33092056.358479135, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1613780.458692578}",False
TX_9a9356f5,CUST_47188,6403597153841007,2024-09-30 00:00:59.824280+00:00,Entertainment,events,AMC Theaters,8.36,BRL,Brazil,Unknown City,medium,Basic Debit,False,Android App,mobile,1d5f9743f8667bafe5978e456856cd7c,142.128.197.147,1,True,0,False,"{'num_transactions': 321, 'total_amount': 4760305.114119983, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 810115.8339383242}",True
TX_810559ca,CUST_69207,5074629596363545,2024-09-30 00:00:59.893684+00:00,Retail,physical,Home Depot,340.91,EUR,France,Unknown City,medium,Basic Debit,False,Safari,web,4fa19183f9787e040d77bd717ef9676e,225.127.123.166,1,False,0,False,"{'num_transactions': 1500, 'total_amount': 47722612.601570874, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4859103.051964939}",False
TX_c91472c2,CUST_21956,374935508534653,2024-09-30 00:01:00.614049+00:00,Travel,booking,Airbnb,594.56,USD,USA,Chicago,large,Basic Debit,False,iOS App,mobile,306c283504f09917cb0c570fa5f415b2,118.46.43.106,0,True,0,False,"{'num_transactions': 779, 'total_amount': 18859168.277241375, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1019261.395522512}",False
TX_85a98c2a,CUST_51573,4151985951600874,2024-09-30 00:01:00.631054+00:00,Entertainment,gaming,Xbox Live,207.7,RUB,Russia,Unknown City,medium,Basic Credit,False,Safari,web,e6bc63ba9b8460eeaae11cfb9233e3f0,114.233.224.26,1,True,0,False,"{'num_transactions': 83, 'total_amount': 1909965.3388779054, 'unique_merchants': 56, 'unique_countries': 8, 'max_single_amount': 1235616.020330156}",True
TX_08de89f9,CUST_44073,375704303014710,2024-09-30 00:01:02.510440+00:00,Education,online,Skillshare,196.56,GBP,UK,Unknown City,medium,Basic Debit,False,Edge,web,f22cd63d1c5c908dc73f59fd48cb6106,165.42.53.245,0,False,0,False,"{'num_transactions': 1160, 'total_amount': 21959519.7092606, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 957184.9952386746}",False
TX_c79717ae,CUST_72386,372320464443284,2024-09-30 00:01:03.498570+00:00,Restaurant,casual,Red Lobster,54539.4,JPY,Japan,Unknown City,medium,Basic Debit,True,Chip Reader,pos,b307641b91c94e0c9659d71241f4d896,191.184.70.84,1,False,0,False,"{'num_transactions': 946, 'total_amount': 18061888.901269764, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1013873.7530067821}",True
TX_96557a76,CUST_72311,375088086451632,2024-09-30 00:01:03.561167+00:00,Gas,major,Texaco,552.61,USD,USA,San Diego,medium,Gold Credit,False,Edge,web,2f070995776ac19bf62913d2138e4775,206.61.194.163,0,False,0,False,"{'num_transactions': 818, 'total_amount': 28623419.6472037, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5324029.293710489}",False
TX_39b7957d,CUST_41005,4317567901249092,2024-09-30 00:01:04.207354+00:00,Gas,local,Highway Gas Stop,416.24,USD,USA,Dallas,medium,Basic Credit,False,Safari,web,5f1f9110b2606654257fe7d6018d8cca,215.198.199.130,1,False,0,False,"{'num_transactions': 551, 'total_amount': 59176504.300125815, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2738994.0576407914}",False
TX_6836fce3,CUST_67290,6099379596544830,2024-09-30 00:01:04.600435+00:00,Retail,physical,Home Depot,340.93,EUR,France,Unknown City,medium,Premium Debit,False,Safari,web,a8912216aa94ca5772d3c40efea75096,44.60.112.42,0,False,0,False,"{'num_transactions': 1352, 'total_amount': 38223541.39158438, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2568973.301983195}",False
TX_87d002cf,CUST_32170,6467382886485940,2024-09-30 00:01:04.914955+00:00,Restaurant,premium,Morton's,72840.78,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,429689decccc0cde6180b2bc1b5e59de,158.10.109.153,0,False,0,False,"{'num_transactions': 1630, 'total_amount': 166146558.0838334, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3987833.457241409}",False
TX_c19bcf69,CUST_21323,5380187531809261,2024-09-30 00:01:07.262694+00:00,Gas,local,Local Gas Station,136.42,EUR,France,Unknown City,medium,Basic Credit,False,Firefox,web,637dae92f7b506aadf6d32ed5e88ecd0,99.149.204.40,1,False,0,False,"{'num_transactions': 629, 'total_amount': 17205653.56146714, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1023310.8508322312}",False
TX_21b57f64,CUST_80380,5491114316663529,2024-09-30 00:01:08.246434+00:00,Education,online,Udemy,488067.47,NGN,Nigeria,Unknown City,medium,Basic Credit,False,iOS App,mobile,a1dbaf0b478ece4e74c08f37ed97cce8,177.219.128.98,1,False,0,False,"{'num_transactions': 200, 'total_amount': 7696074.967396381, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 982061.1532939348}",True
TX_d0a26b88,CUST_51200,6330815007164337,2024-09-30 00:01:08.447869+00:00,Restaurant,fast_food,Burger King,112.56,USD,USA,New York,large,Platinum Credit,False,Firefox,web,61b4173d021018e76ad069a18ba1eaa3,238.50.229.99,1,False,0,False,"{'num_transactions': 785, 'total_amount': 30466214.049249265, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4693261.978653275}",True
TX_2dd4067c,CUST_69354,5753612665208104,2024-09-30 00:01:09.169931+00:00,Education,online,Coursera,482.18,USD,USA,San Antonio,medium,Premium Debit,False,Chrome,web,7a2df8666781b3a76734c2ceec78b23f,226.151.192.125,0,False,0,False,"{'num_transactions': 1212, 'total_amount': 29055849.65027854, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2203894.7157502947}",False
TX_dc997af7,CUST_37879,374087010754625,2024-09-30 00:01:09.832213+00:00,Gas,local,Truck Stop,1420.1,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,4680dc47496e9409d803e0ee9284374d,116.173.145.84,1,False,0,False,"{'num_transactions': 60, 'total_amount': 9689056.635610152, 'unique_merchants': 44, 'unique_countries': 9, 'max_single_amount': 988315.712617572}",False
TX_28c0bbe0,CUST_96369,376326158846233,2024-09-30 00:01:10.191301+00:00,Healthcare,pharmacy,DuaneReade,401.07,USD,USA,New York,large,Premium Debit,False,Chrome,web,09892709f3a65d1b002c4dacc2474dba,12.203.84.21,0,False,0,False,"{'num_transactions': 697, 'total_amount': 23920838.598459512, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4556607.351464698}",False
TX_b6a20802,CUST_13939,6604560569758246,2024-09-30 00:01:11.611689+00:00,Retail,online,Etsy,66593.03,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,2e1cbd387f4d9c365ac625a2d31f9e79,252.172.134.232,1,False,0,False,"{'num_transactions': 519, 'total_amount': 25665852.53271294, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1915367.78059632}",True
TX_70535210,CUST_85399,4058029304585757,2024-09-30 00:01:12.483904+00:00,Grocery,online,Instacart,1947.26,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,b6a82cadbcdadaf04d64811d105eadce,211.131.58.63,0,False,0,False,"{'num_transactions': 458, 'total_amount': 11890499.767091623, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1108790.6661814207}",False
TX_7baf7f1a,CUST_33983,377631049112482,2024-09-30 00:01:12.940825+00:00,Gas,local,Local Gas Station,795.36,AUD,Australia,Unknown City,medium,Gold Credit,False,iOS App,mobile,9de98660b0918f310b600785b57a6811,43.6.89.165,0,False,0,False,"{'num_transactions': 370, 'total_amount': 15956096.33550732, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 2888479.582796088}",False
TX_33f8598a,CUST_39928,6937976014963751,2024-09-30 00:01:13.416337+00:00,Retail,physical,Walmart,866.25,GBP,UK,Unknown City,medium,Platinum Credit,False,Firefox,web,90e561ca053af6814bc18d4a8edc1d5b,214.240.76.70,0,False,0,False,"{'num_transactions': 748, 'total_amount': 18722919.008347794, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1366468.8345323463}",False
TX_afeb5992,CUST_92923,5074259411911219,2024-09-30 00:01:14.208677+00:00,Gas,local,Truck Stop,455.36,EUR,France,Unknown City,medium,Gold Credit,False,Android App,mobile,54b863a2d75b547a6310204895747b83,139.150.189.211,0,False,0,False,"{'num_transactions': 1333, 'total_amount': 36941469.42781768, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1664823.985804788}",False
TX_eb94fcb8,CUST_11572,6359869044140913,2024-09-30 00:01:14.522178+00:00,Education,online,Coursera,26726.18,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,469c936b4ac809b76a613253f136f9d6,219.146.207.130,1,False,0,False,"{'num_transactions': 189, 'total_amount': 9329050.640612904, 'unique_merchants': 84, 'unique_countries': 10, 'max_single_amount': 2001870.928007719}",True
TX_332b5d71,CUST_17855,376485134115772,2024-09-30 00:01:14.847906+00:00,Entertainment,events,LiveNation,740.69,USD,USA,San Antonio,medium,Platinum Credit,False,Safari,web,a4d53ac8746db1276d1ff2ce58d36ffb,100.39.25.110,1,True,0,False,"{'num_transactions': 1096, 'total_amount': 31700782.15193839, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4295866.756646786}",False
TX_d4f85291,CUST_24307,6410540882051465,2024-09-30 00:01:15.796039+00:00,Restaurant,fast_food,KFC,1100.15,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,c5a703b7dbb9582ba6985a16f158f944,114.120.4.153,0,False,0,False,"{'num_transactions': 391, 'total_amount': 22713690.14310387, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 3189888.3699580953}",False
TX_ac5d9b3e,CUST_91407,4184797356389727,2024-09-30 00:01:16.235886+00:00,Gas,major,Mobil,36332.29,RUB,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,d3769c4997bcf4bdd8057c86e353e67d,233.96.218.48,0,False,0,False,"{'num_transactions': 1395, 'total_amount': 70852725.74002317, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3289964.691750389}",False
TX_2914a877,CUST_89693,5456171155957464,2024-09-30 00:01:16.633714+00:00,Retail,online,Wayfair,868.53,GBP,UK,Unknown City,medium,Platinum Credit,False,iOS App,mobile,cff883b01162f197dd0b3af2a8f8c3a6,245.15.208.25,0,False,0,False,"{'num_transactions': 1025, 'total_amount': 22866594.299047813, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3912192.890657819}",False
TX_a51a670c,CUST_34519,6338310415067340,2024-09-30 00:01:16.944258+00:00,Healthcare,medical,Urgent Care,40529.99,RUB,Russia,Unknown City,medium,Gold Credit,False,Chrome,web,fe326eebe21ec2f82436a3582aabe436,33.87.57.190,1,False,0,False,"{'num_transactions': 250, 'total_amount': 6846411.107860319, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1022769.872784117}",False
TX_8be48a09,CUST_18593,5532954437808946,2024-09-30 00:01:19.604521+00:00,Gas,local,Truck Stop,1719.86,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,7dcc58413af75ab526b93dc58af59af0,40.94.38.177,0,False,0,False,"{'num_transactions': 1348, 'total_amount': 33997818.21797612, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2249752.3259056294}",False
TX_40777840,CUST_65877,6461643312300425,2024-09-30 00:01:19.970292+00:00,Restaurant,casual,Applebee's,15670.41,JPY,Japan,Unknown City,medium,Basic Credit,False,Chrome,web,91ec774d7448c075e828ef0abff9fc51,79.128.92.182,0,False,0,False,"{'num_transactions': 458, 'total_amount': 24626490.460414376, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 2303816.3537520003}",False
TX_1b0becfe,CUST_98739,4923155154390106,2024-09-30 00:01:20.662165+00:00,Retail,physical,IKEA,584.72,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,aab031b440bc3b915e90cf9bbf9d51d4,95.180.239.213,0,False,0,False,"{'num_transactions': 1121, 'total_amount': 34261064.85906185, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3717165.6696878746}",False
TX_f064fa1d,CUST_14567,375347061907640,2024-09-30 00:01:20.706601+00:00,Grocery,online,FreshDirect,2147.34,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,d60dbbf050aa669bd215727600a5128b,176.220.35.123,0,False,0,False,"{'num_transactions': 1401, 'total_amount': 44014944.26646759, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2867708.9468217227}",False
TX_8612431f,CUST_34696,374875753159311,2024-09-30 00:01:21.339964+00:00,Education,supplies,Chegg,683.11,USD,USA,San Jose,medium,Platinum Credit,False,Edge,web,a833989e6862e9dd503d6e430b1d1256,130.97.109.103,1,False,0,False,"{'num_transactions': 576, 'total_amount': 19797644.397542037, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2487699.0912866187}",False
TX_4ba81601,CUST_58036,379098782080581,2024-09-30 00:01:21.844033+00:00,Education,supplies,Chegg,2.56,GBP,UK,Unknown City,medium,Basic Credit,False,iOS App,mobile,a6daa0ce2f3b48e2d179ee91af6a62b0,103.184.195.100,1,False,0,False,"{'num_transactions': 1117, 'total_amount': 123497196.25129122, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3087595.7723941803}",True
TX_08be31f1,CUST_48086,5352202727556073,2024-09-30 00:01:21.985325+00:00,Grocery,online,FreshDirect,396.17,EUR,France,Unknown City,medium,Premium Debit,True,NFC Payment,pos,3ff518a9de0ebe4ba43a25d90fd96481,128.113.54.202,1,False,0,False,"{'num_transactions': 251, 'total_amount': 10337517.795460586, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 5372317.654262363}",True
TX_a7df45e4,CUST_24759,370604290836338,2024-09-30 00:01:22.454213+00:00,Travel,transport,Lyft,304.79,USD,USA,Phoenix,medium,Gold Credit,False,Firefox,web,13e9715817d3c8922137c4f20338466d,88.48.7.159,0,True,0,False,"{'num_transactions': 678, 'total_amount': 26470143.21378879, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4051110.3537727413}",False
TX_81aa65a5,CUST_23984,379355063097035,2024-09-30 00:01:23.659304+00:00,Travel,airlines,JetBlue,2245.34,CAD,Canada,Unknown City,medium,Basic Credit,False,Edge,web,08870a16f2e7855f47d35ea3d2c85485,28.89.63.230,0,True,0,False,"{'num_transactions': 1441, 'total_amount': 35162935.7733502, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2773443.4369881568}",False
TX_46ddb59d,CUST_95877,6494682620274667,2024-09-30 00:01:23.860500+00:00,Entertainment,streaming,Netflix,36471.97,NGN,Nigeria,Unknown City,medium,Basic Debit,True,Chip Reader,pos,9fc1f67407a4d03ed23309c8e4ea2099,112.139.78.221,1,True,0,False,"{'num_transactions': 1111, 'total_amount': 26229340.922354463, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1617522.970106079}",True
TX_5500439d,CUST_70100,6753085657421092,2024-09-30 00:01:23.972166+00:00,Education,supplies,University Bookstore,917800.9,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Safari,web,325cc422cdeafbf35af2a7d9a549c950,16.103.175.51,0,False,0,False,"{'num_transactions': 1419, 'total_amount': 545028254.5251775, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5714960.00972863}",False
TX_9211cde5,CUST_60789,6957458879765188,2024-09-30 00:01:24.552642+00:00,Entertainment,gaming,Xbox Live,2124.81,MXN,Mexico,Unknown City,medium,Basic Debit,False,Safari,web,4c9ec2efb21c24d6eb10388f456d8061,246.165.182.80,0,True,0,False,"{'num_transactions': 431, 'total_amount': 11372202.209947634, 'unique_merchants': 102, 'unique_countries': 11, 'max_single_amount': 1035275.14810091}",False
TX_eff9f7c1,CUST_18679,379926168534112,2024-09-30 00:01:25.284802+00:00,Grocery,physical,Publix,26112.91,JPY,Japan,Unknown City,medium,Basic Debit,False,Edge,web,ce5002716974a70043ab0ac921784d18,100.36.250.6,1,False,0,False,"{'num_transactions': 773, 'total_amount': 20362479.02880177, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2290990.323165065}",False
TX_8f838821,CUST_73541,6787367881679970,2024-09-30 00:01:25.314780+00:00,Travel,airlines,American Airlines,457.96,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,12c2caecef6b2556c4593d3f84cdeffc,16.198.139.181,0,True,0,False,"{'num_transactions': 263, 'total_amount': 9389434.044822669, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 2012671.7373561545}",False
TX_ec71a153,CUST_98781,5245346216496670,2024-09-30 00:01:25.977108+00:00,Gas,major,Exxon,914.97,GBP,UK,Unknown City,medium,Basic Debit,False,Firefox,web,90eda8740c4f2e5f94e37dd4cc93cc75,16.118.81.194,1,False,0,False,"{'num_transactions': 1179, 'total_amount': 19678766.824373655, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 838735.3714466083}",True
TX_91f01da8,CUST_45368,5469223016984172,2024-09-30 00:01:26.347736+00:00,Gas,local,Truck Stop,494200.01,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Edge,web,60a7bce7f82e15b629bcb9ca93de45b6,149.79.95.177,0,False,0,False,"{'num_transactions': 1962, 'total_amount': 732474484.2486011, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4028755.6641810304}",False
TX_261e7435,CUST_76240,370936734874073,2024-09-30 00:01:26.596793+00:00,Gas,major,Chevron,896.41,USD,USA,Phoenix,medium,Platinum Credit,False,Firefox,web,cc7b85d988ed6166175043d313b1c6ec,67.157.70.24,0,False,0,False,"{'num_transactions': 1625, 'total_amount': 42317101.36105269, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5245694.767214171}",False
TX_284a0465,CUST_76939,377239140151191,2024-09-30 00:01:27.492213+00:00,Grocery,online,Amazon Fresh,26272.41,MXN,Mexico,Unknown City,medium,Basic Credit,False,Safari,web,bc89f92113c8a847f1cb702e4e924750,127.50.82.26,1,False,0,False,"{'num_transactions': 179, 'total_amount': 3475521.127760644, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 460911.41946011636}",True
